fold,test_accuracy,test_precision,test_recall,test_f_1,test_FPR,test_FNR,test_auc,test_auc_pr,test_prevalence,test_auc_pr_lift,test_p_at_k,test_r_at_k
1,0.8571428571428571,0.6666666666666666,0.36363636363636365,0.47058823529411764,0.038461538461538464,0.6363636363636364,0.6818181818181819,0.46870851370851363,0.1746031746031746,2.6844214876033057,0.45454545454545453,0.45454545454545453
2,0.7936507936507936,0.3333333333333333,0.18181818181818182,0.23529411764705882,0.07692307692307693,0.8181818181818182,0.5629370629370629,0.22601768793877983,0.1746031746031746,1.2944649400130117,0.18181818181818182,0.18181818181818182
3,0.8412698412698413,0.6,0.2727272727272727,0.375,0.038461538461538464,0.7272727272727273,0.6241258741258742,0.3485366831929067,0.1746031746031746,1.9961646401048294,0.2727272727272727,0.2727272727272727
4,0.9193548387096774,1.0,0.5,0.6666666666666666,0.0,0.5,0.8846153846153847,0.7232895622895622,0.16129032258064516,4.484395286195285,0.6,0.6
5,0.8870967741935484,0.8,0.4,0.5333333333333333,0.019230769230769232,0.6,0.7423076923076923,0.5309988385598141,0.16129032258064516,3.2921927990708477,0.4,0.4
6,0.8688524590163934,0.75,0.3,0.42857142857142855,0.0196078431372549,0.7,0.6254901960784314,0.45066143478126164,0.16393442622950818,2.7490347521656964,0.3,0.3
7,0.8852459016393442,1.0,0.3,0.46153846153846156,0.0,0.7,0.8176470588235294,0.6234990920435451,0.16393442622950818,3.8033444614656258,0.5,0.5
8,0.8688524590163934,0.6,0.6,0.6,0.0784313725490196,0.4,0.8352941176470589,0.5605637332848726,0.16393442622950818,3.419438773037723,0.6,0.6
9,0.8360655737704918,0.5,0.3,0.375,0.058823529411764705,0.7,0.6774509803921569,0.31444588783210686,0.16393442622950818,1.918119915775852,0.3,0.3
10,0.819672131147541,0.42857142857142855,0.3,0.35294117647058826,0.0784313725490196,0.7,0.7,0.36056273673281347,0.16393442622950818,2.1994326940701625,0.3,0.3
